id,start_time,origin,destination,kind,origin_real_id,dest_real_id,origin_x,origin_y,dest_x,dest_y,cluster
925,1594,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,186
926,1594,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,15
927,1596,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,104
928,1596,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,232
929,1599,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,139
930,1601,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,10
931,1602,16,103,Human,-32978638#0,-201201945#0.78,213640.75,451987.935,212829.9,452448.0,166
932,1604,116,10,Human,173203413#0,306240162#0,212502.855,452508.195,211642.94,452890.83,301
933,1604,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,83
934,1604,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,21
935,1606,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,343
936,1607,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,327
937,1607,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,127
938,1608,117,3,Human,32395327#0,386687235,211678.79,451517.33,213478.36,452435.42,161
939,1608,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,37
940,1609,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,106
941,1611,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,41
942,1613,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,229
943,1614,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,245
944,1615,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,35
945,1616,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,44
946,1616,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,134
947,1618,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,242
948,1618,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,210
949,1619,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,77
950,1621,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,322
951,1621,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,212
952,1621,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,116
953,1622,118,10,Human,-54169231#0,306240162#0,212886.475,452799.205,211642.94,452890.83,55
954,1622,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,238
955,1624,119,1,Human,31860333#0,-128361102#1,211972.66,451485.305,211388.46,451952.25,268
956,1626,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,257
957,1631,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,338
958,1632,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,36
959,1641,98,2,Human,201201945#3,32978638#0,212623.01,452632.065,213633.66,451984.92,297
960,1642,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,313
961,1644,21,9,Human,24599188#0.94,201238729#3,213342.76,451641.085,211438.31,452110.43,274
962,1648,4,104,Human,-306240162#1,24634507,211638.505,452888.985,213104.35,451858.955,32
963,1649,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,277
964,1650,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,112
965,1652,21,9,Human,24599188#0.94,201238729#3,213342.76,451641.085,211438.31,452110.43,84
966,1654,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,92
967,1654,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,105
968,1654,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,148
969,1656,21,4,Human,24599188#0.94,399835085#1,213342.76,451641.085,212001.44,453157.175,196
970,1657,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,221
971,1662,8,98,Human,266565295#5,24634510#1,213807.23,452252.93,212430.33,452107.745,35
972,1664,120,3,Human,24634417,386687235,213280.13,452432.555,213478.36,452435.42,67
973,1665,17,16,Human,-18809673#6,30482615#1,211318.32,451074.855,212028.14,450765.2,105
974,1667,121,105,Human,218647954,-201950247#5,212214.44,451810.81,213119.515,452635.465,299
975,1671,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,163
976,1673,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,55
977,1676,53,3,Human,176550249#1,386687235,212068.5,452219.52,213478.36,452435.42,206
978,1677,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,129
979,1679,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,21
980,1681,122,106,Human,-24634513#5,-23436553#2,212062.15,452212.55,212564.35,451810.125,158
981,1682,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,343
982,1682,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,191
983,1682,16,71,Human,-32978638#0,-315358252#1,213640.75,451987.935,213186.12,453103.96,152
984,1684,123,2,Human,201238724,32978638#0,212841.705,452206.43,213633.66,451984.92,93
985,1684,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,317
986,1688,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,255
987,1689,16,107,Human,-32978638#0,-315358246,213640.75,451987.935,213116.69,453233.9,6
988,1690,124,10,Human,-170018165#3,306240162#0,211730.955,452669.455,211642.94,452890.83,272
989,1694,125,3,Human,-201950259#6,386687235,212486.115,453001.065,213478.36,452435.42,195
990,1694,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,191
991,1695,21,21,Human,24599188#0.94,-201238724,213342.76,451641.085,212836.39,452204.11,85
992,1697,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,271
993,1699,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,307
994,1701,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,252
995,1702,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,256
996,1703,21,9,Human,24599188#0.94,201238729#3,213342.76,451641.085,211438.31,452110.43,285
997,1709,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,270
998,1709,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,182
999,1710,40,9,Human,-24634510#5,201238729#3,212430.715,452101.96,211438.31,452110.43,182
1000,1710,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,22
1001,1712,126,108,Human,26677214#5,-24634413#0,212886.765,452957.535,213054.91,452451.22,161
1002,1714,45,4,Human,-224892361#8,399835085#1,211865.015,452381.815,212001.44,453157.175,273
1003,1717,123,2,Human,201238724,32978638#0,212841.705,452206.43,213633.66,451984.92,118
1004,1720,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,188
1005,1727,127,10,Human,24608845,306240162#0,212836.165,452098.0500000001,211642.94,452890.83,49
1006,1727,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,300
1007,1732,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,187
1008,1740,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,80
1009,1743,128,9,Human,24634509#1,201238729#3,212903.0,451817.85,211438.31,452110.43,277
1010,1744,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,335
1011,1745,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,125
1012,1748,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,287
1013,1749,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,311
1014,1753,129,10,Human,-201238718#0,306240162#0,212873.73,452353.9,211642.94,452890.83,102
1015,1753,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,164
1016,1754,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,7
1017,1755,16,5,Human,-32978638#0,-266565295#5,213640.75,451987.935,213811.85,452244.51,35
1018,1756,130,3,Human,18809672#7,386687235,211702.245,451601.75,213478.36,452435.42,210
1019,1757,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,100
1020,1760,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,192
1021,1767,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,242
1022,1768,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,27
1023,1772,16,55,Human,-32978638#0,176550249#4,213640.75,451987.935,212840.87,452415.74,230
1024,1776,16,109,Human,-32978638#0,-315392062#4,213640.75,451987.935,213151.17,451987.545,107
1025,1776,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,258
1026,1777,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,138
1027,1778,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,236
1028,1780,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,247
1029,1786,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,332
1030,1790,131,5,Human,25149001#4,-266565295#5,212675.845,451279.77,213811.85,452244.51,0
1031,1790,17,108,Human,-18809673#6,-24634413#0,211318.32,451074.855,213054.91,452451.22,109
1032,1791,13,2,Human,-447569998#1,32978638#0,213434.54,453008.69,213633.66,451984.92,174
1033,1795,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,19
1034,1798,43,9,Human,40888360#0,201238729#3,212744.5,452410.79,211438.31,452110.43,317
